location,cuisine,competition,demand,rating,price,opportunity_score,normalized_demand
"Aditya Mega Mall, Karkardooma",Pizza,1,41.5,2.8,700.0,0.3499537137535013,0.00148625660309786
Adyar,Desserts,1,603.3333333333334,4.2,800.0,0.8965776290921439,0.02160742531411347
Adyar,European,1,603.3333333333334,4.2,800.0,0.8965776290921439,0.02160742531411347
Adyar,Italian,1,603.3333333333334,4.2,800.0,0.8965776290921439,0.02160742531411347
Aerocity,Cafe,1,0.0,0.0,800.0,0.0,0.0
Aerocity,Chinese,1,8.666666666666666,3.2,900.0,0.24199291107395884,0.0003103829050646133
Aerocity,Continental,2,9.066666666666666,1.6,750.0,0.10556478334686693,0.00032470826991374933
Aerocity,Fast Food,2,11.4,1.6,575.0,0.11509469589078816,0.00040827289820037605
Aerocity,Italian,1,11.0,3.2,550.0,0.26505670931072006,0.00039394753335124003
Aerocity,North Indian,2,9.066666666666666,1.6,750.0,0.10556478334686693,0.00032470826991374933
Aerocity,Pizza,1,11.0,3.2,550.0,0.26505670931072006,0.00039394753335124003
Aerocity,South Indian,1,0.4,0.0,600.0,0.0,1.4325364849136001e-05
Aerocity,Street Food,1,0.4,0.0,600.0,0.0,1.4325364849136001e-05
Aggar Nagar,Chinese,1,5.666666666666667,3.5,1500.0,0.22133066490335282,0.00020294266869609335
Aggar Nagar,Continental,1,5.666666666666667,3.5,1500.0,0.22133066490335282,0.00020294266869609335
Aggar Nagar,North Indian,1,5.666666666666667,3.5,1500.0,0.22133066490335282,0.00020294266869609335
"Aggarwal City Mall, Pitampura",Chinese,2,56.5,2.9000000000000004,1250.0,0.3357193242465596,0.00202345778494046
"Aggarwal City Mall, Pitampura",Mithai,1,6.5,3.3,200.0,0.22163933225964907,0.00023278717879846
"Aggarwal City Mall, Pitampura",North Indian,2,56.5,2.9000000000000004,1250.0,0.3357193242465596,0.00202345778494046
"Aggarwal City Mall, Pitampura",Street Food,1,6.5,3.3,200.0,0.22163933225964907,0.00023278717879846
"Aggarwal City Plaza, Rohini",Bakery,1,62.0,3.7,300.0,0.5109866162549557,0.00222043155161608
"Aggarwal City Plaza, Rohini",Chinese,1,49.5,3.3,900.0,0.4314170669909445,0.00177276390008058
"Aggarwal City Plaza, Rohini",Fast Food,3,143.16666666666666,2.8333333333333335,600.0,0.35211037767068754,0.005127286835586593
"Aggarwal City Plaza, Rohini",Italian,1,41.666666666666664,2.6,1000.0,0.32529622452179735,0.0014922255051183332
"Aggarwal City Plaza, Rohini",Mithai,1,55.666666666666664,3.4,400.0,0.4575477634833105,0.0019936132748380932
"Aggarwal City Plaza, Rohini",North Indian,2,89.0,2.75,700.0,0.353556474097378,0.00318739367893276
"Aggarwal City Plaza, Rohini",Pizza,1,41.666666666666664,2.6,1000.0,0.32529622452179735,0.0014922255051183332
"Aggarwal City Plaza, Rohini",South Indian,1,55.666666666666664,3.4,400.0,0.4575477634833105,0.0019936132748380932
"Aggarwal City Plaza, Rohini",Street Food,1,55.666666666666664,3.4,400.0,0.4575477634833105,0.0019936132748380932
Agra Cantt,Mughlai,2,105.5,3.7,775.0,0.4934896127158022,0.00377831497895962
Agra Cantt,North Indian,3,199.5,3.6666666666666665,683.3333333333334,0.4859079726184405,0.0071447757185065805
Akashwani,Chinese,1,60.0,3.6,800.0,0.49330486370079735,0.0021488047273704003
Akashwani,Continental,1,60.0,3.6,800.0,0.49330486370079735,0.0021488047273704003
Akashwani,Italian,1,60.0,3.6,800.0,0.49330486370079735,0.0021488047273704003
Akashwani,North Indian,1,60.0,3.6,800.0,0.49330486370079735,0.0021488047273704003
Alaknanda,Bakery,3,40.5,3.3333333333333335,350.0,0.3104744522697211,0.0014504431909750201
Alaknanda,Bengali,1,452.0,3.9,800.0,0.7950659763127944,0.01618766227952368
Alaknanda,Beverages,1,2.3333333333333335,3.1,400.0,0.12441052311368006,8.356462828662668e-05
Alaknanda,Biryani,1,48.5,3.9,600.0,0.5072564470447039,0.00173695048795774
Alaknanda,Cafe,1,23.0,3.2,450.0,0.3389924085704476,0.00082370847882532
Alaknanda,Chinese,9,122.0,2.2666666666666666,550.0,0.15582311245967825,0.00436923627898648
Alaknanda,Desserts,3,26.0,3.4333333333333336,283.3333333333333,0.2828926643320383,0.00093114871519384
Alaknanda,Fast Food,6,35.5,2.0333333333333337,316.6666666666667,0.13299154417933046,0.00127137613036082
Alaknanda,Ice Cream,3,17.0,2.3000000000000003,233.33333333333334,0.16619637607902948,0.00060882800608828
Alaknanda,Italian,1,2.75,3.0,600.0,0.13217558399823195,9.848688333781001e-05
Alaknanda,Mithai,3,13.75,3.0666666666666664,333.3333333333333,0.20632863634691354,0.00049243441668905
Alaknanda,Mughlai,5,42.83333333333333,1.9600000000000002,590.0,0.1481914668676286,0.0015340078192616466
Alaknanda,North Indian,16,161.41666666666666,2.0875,487.5,0.10119732896466269,0.005780881606828423
Alaknanda,Pizza,1,0.25,0.0,500.0,0.0,8.95335303071e-06
Alaknanda,Raw Meats,2,11.666666666666666,1.6,375.0,0.11606737696266405,0.0004178231414331333
Alaknanda,South Indian,5,16.416666666666668,2.2199999999999998,490.0,0.12686978553665038,0.0005879368490166234
Alaknanda,Street Food,4,16.083333333333332,3.075,350.0,0.19393706083894452,0.0005759990449756766
Alaknanda,Thai,1,5.0,3.2,800.0,0.19112101005099255,0.0001790670606142
Alkapuri,Asian,1,23.25,4.0,1200.0,0.4251222156511323,0.0008326618318560301
Alkapuri,Cafe,2,90.25,3.8499999999999996,450.0,0.49649632917088604,0.0032321604440863102
Alkapuri,Chinese,1,65.0,3.8,600.0,0.5306896006566805,0.0023278717879846003
Alkapuri,Continental,2,115.25,4.2,1350.0,0.5706891653360959,0.00412749574715731
Alkapuri,Fast Food,2,90.25,3.8499999999999996,450.0,0.49649632917088604,0.0032321604440863102
Alkapuri,Italian,4,335.0,4.075,1050.0,0.5267717328188902,0.011997493061151401
Alkapuri,Mexican,2,109.75,4.1,1000.0,0.5514236907598143,0.00393052198048169
Alkapuri,Mughlai,1,166.0,4.3,1500.0,0.7335791131130683,0.00594502641239144
Alkapuri,North Indian,3,254.25,4.033333333333333,1100.0,0.5588428819186814,0.00910556003223207
Alkapuri,South Indian,1,344.0,4.5,400.0,0.876531662554704,0.012319813770256961
Ambavadi,Chinese,1,263.6666666666667,4.2,900.0,0.7809859641610637,0.009442802996388815
Ambavadi,Italian,1,263.6666666666667,4.2,900.0,0.7809859641610637,0.009442802996388815
Ambavadi,Mediterranean,1,263.6666666666667,4.2,900.0,0.7809859641610637,0.009442802996388815
Ambavadi,Mexican,1,263.6666666666667,4.2,900.0,0.7809859641610637,0.009442802996388815
Ambavadi,North Indian,1,263.6666666666667,4.2,900.0,0.7809859641610637,0.009442802996388815
Ambavadi,Thai,1,263.6666666666667,4.2,900.0,0.7809859641610637,0.009442802996388815
"Ambience Mall, Gurgaon",Kerala,1,267.3333333333333,4.0,1400.0,0.7456306651667272,0.009574118840839226
"Ambience Mall, Gurgaon",Mughlai,1,943.5,4.3,2000.0,0.9819273151282909,0.03378995433789954
"Ambience Mall, Gurgaon",North Indian,1,943.5,4.3,2000.0,0.9819273151282909,0.03378995433789954
"Ambience Mall, Gurgaon",Seafood,1,267.3333333333333,4.0,1400.0,0.7456306651667272,0.009574118840839226
"Ambience Mall, Gurgaon",South Indian,1,267.3333333333333,4.0,1400.0,0.7456306651667272,0.009574118840839226
"Ambience Mall, Vasant Kunj",American,1,232.0,3.5,800.0,0.6359544862493317,0.008308711612498881
"Ambience Mall, Vasant Kunj",Andhra,1,67.2,4.2,1500.0,0.5911422390789184,0.0024066612946548483
"Ambience Mall, Vasant Kunj",Asian,2,123.0,3.1,1450.0,0.4269392243821604,0.00440504969110932
"Ambience Mall, Vasant Kunj",Burger,1,229.0,3.2,500.0,0.5800617929518076,0.00820127137613036
"Ambience Mall, Vasant Kunj",Cafe,2,348.5,3.7,700.0,0.6191160908055229,0.012480974124809741
"Ambience Mall, Vasant Kunj",Chinese,3,132.0,3.266666666666667,1700.0,0.39937851213810993,0.00472737040021488
"Ambience Mall, Vasant Kunj",Continental,1,9.0,3.6,2200.0,0.2763102111592855,0.00032232070910556004
"Ambience Mall, Vasant Kunj",Desserts,1,92.5,3.7,700.0,0.5596819104763391,0.0033127406213627002
"Ambience Mall, Vasant Kunj",Fast Food,1,229.0,3.2,500.0,0.5800617929518076,0.00820127137613036
"Ambience Mall, Vasant Kunj",Goan,1,67.2,4.2,1500.0,0.5911422390789184,0.0024066612946548483
"Ambience Mall, Vasant Kunj",Hyderabadi,1,67.2,4.2,1500.0,0.5911422390789184,0.0024066612946548483
"Ambience Mall, Vasant Kunj",Italian,1,115.0,3.1,800.0,0.49120431974765766,0.0041185423941266005
"Ambience Mall, Vasant Kunj",Japanese,1,35.0,3.6,2200.0,0.4300222726147332,0.0012534694242994
"Ambience Mall, Vasant Kunj",Malaysian,1,35.0,3.6,2200.0,0.4300222726147332,0.0012534694242994
"Ambience Mall, Vasant Kunj",Mughlai,1,68.66666666666667,3.5,600.0,0.4951008957179485,0.0024591876324350135
"Ambience Mall, Vasant Kunj",North Indian,3,99.66666666666667,3.6666666666666665,1100.0,0.42274968346478625,0.0035694034082430536
"Ambience Mall, Vasant Kunj",Pizza,1,115.0,3.1,800.0,0.49120431974765766,0.0041185423941266005
"Ambience Mall, Vasant Kunj",Seafood,1,67.2,4.2,1500.0,0.5911422390789184,0.0024066612946548483
"Ambience Mall, Vasant Kunj",South Indian,2,89.2,4.05,1000.0,0.5209491194179354,0.0031945563613573285
"Ambience Mall, Vasant Kunj",Street Food,1,68.66666666666667,3.5,600.0,0.4951008957179485,0.0024591876324350135
"Ambience Mall, Vasant Kunj",Thai,1,35.0,3.6,2200.0,0.4300222726147332,0.0012534694242994
"Ambience Mall, Vasant Kunj",Turkish,1,100.0,2.5,600.0,0.3845933764034383,0.0035813412122840003
"Ambience Mall, Vasant Kunj",Vietnamese,1,35.0,3.6,2200.0,0.4300222726147332,0.0012534694242994
Aminabad,Lucknowi,1,528.5,4.9,300.0,1.0244157502901055,0.01892738830692094
Aminabad,Mughlai,1,528.5,4.9,300.0,1.0244157502901055,0.01892738830692094
Anand Lok,Cafe,1,710.3333333333334,4.2,1400.0,0.9193997600471026,0.025439460411257348
Anand Lok,Chinese,1,70.0,3.4,450.0,0.4831037193980157,0.0025069388485988
Anand Lok,Continental,1,710.3333333333334,4.2,1400.0,0.9193997600471026,0.025439460411257348
Anand Lok,Fast Food,1,70.0,3.4,450.0,0.4831037193980157,0.0025069388485988
Anand Lok,Italian,1,710.3333333333334,4.2,1400.0,0.9193997600471026,0.025439460411257348
Anand Lok,North Indian,1,70.0,3.4,450.0,0.4831037193980157,0.0025069388485988
Anand Lok,South Indian,1,70.0,3.4,450.0,0.4831037193980157,0.0025069388485988
Anand Vihar,Bakery,12,93.26666666666667,1.4749999999999999,395.8333333333333,0.07888868561056005,0.0033401975706568777
Anand Vihar,Beverages,1,0.5,0.0,350.0,0.0,1.790670606142e-05
Anand Vihar,Burger,2,17.266666666666666,3.6,375.0,0.298808013115117,0.0006183782493210374
Anand Vihar,Cafe,4,55.333333333333336,1.7,650.0,0.15229304276963196,0.001981675470797147
Anand Vihar,Chinese,14,209.75,2.3000000000000003,364.2857142857143,0.12954259971398444,0.00751186319276569
Anand Vihar,Continental,2,17.266666666666666,3.6,375.0,0.298808013115117,0.0006183782493210374
Anand Vihar,Desserts,8,49.516666666666666,2.4875,381.25,0.1501035307023663,0.0017733607902826274
Anand Vihar,Fast Food,16,361.08333333333337,2.4125,371.875,0.13537282819844262,0.012931626227355478
Anand Vihar,Healthy Food,1,42.0,3.5,350.0,0.43880668016424895,0.0015041633091592802
Anand Vihar,Ice Cream,1,6.0,3.3,400.0,0.21405011639608443,0.00021488047273704003
Anand Vihar,Italian,2,73.33333333333333,1.75,625.0,0.2154279741396004,0.002626316889008267
Anand Vihar,Mithai,1,0.0,0.0,500.0,0.0,0.0
Anand Vihar,Mughlai,1,2.5,3.0,650.0,0.1252762968495368,8.95335303071e-05
Anand Vihar,North Indian,9,168.58333333333331,2.9222222222222225,444.44444444444446,0.2142967602932265,0.006037544393708776
Anand Vihar,Pizza,2,17.266666666666666,3.6,375.0,0.298808013115117,0.0006183782493210374
Anand Vihar,South Indian,5,28.333333333333332,1.9600000000000002,380.0,0.1324460014117558,0.0010147133434804667
Anand Vihar,Street Food,3,172.0,2.1666666666666665,166.66666666666666,0.2791366280352964,0.006159906885128481
Anand Wali Goan,Maharashtrian,2,121.5,3.7,700.0,0.5082860231698197,0.00435132957292506
Anand Wali Goan,North Indian,2,170.5,3.6,800.0,0.5291571359937595,0.00610618676694422
Anandpuri,American,1,10.5,3.5,500.0,0.2849404874597405,0.00037604082728982005
Anandpuri,Chinese,1,10.5,3.5,500.0,0.2849404874597405,0.00037604082728982005
Anandpuri,Italian,1,10.5,3.5,500.0,0.2849404874597405,0.00037604082728982005
Anandpuri,North Indian,1,10.5,3.5,500.0,0.2849404874597405,0.00037604082728982005
"Andaz Delhi, Aerocity",European,1,2.0,3.0,1500.0,0.10986122886681098,7.162682424568e-05
"Andaz Delhi, Aerocity",North Indian,1,2.0,3.0,1500.0,0.10986122886681098,7.162682424568e-05
"Anil Plaza, Christian Basti",Cafe,1,197.0,4.6,800.0,0.810867611373162,0.00705524218819948
"Anil Plaza, Christian Basti",Chinese,1,90.0,3.9,1400.0,0.5864117358471904,0.0032232070910556
"Anil Plaza, Christian Basti",Continental,1,90.0,3.9,1400.0,0.5864117358471904,0.0032232070910556
"Anil Plaza, Christian Basti",Italian,2,287.0,4.25,1100.0,0.6876452011593648,0.010278449279255081
"Anil Plaza, Christian Basti",North Indian,1,90.0,3.9,1400.0,0.5864117358471904,0.0032232070910556
Anjuna,Cafe,1,93.33333333333333,4.5,800.0,0.6820251913462693,0.0033425851314650666
Anjuna,Fast Food,1,415.0,4.8,1100.0,0.964909641641802,0.0148625660309786
Anjuna,Finger Food,1,646.0,4.4,2000.0,0.949277456526799,0.02313546423135464
Anjuna,French,1,93.33333333333333,4.5,800.0,0.6820251913462693,0.0033425851314650666
Anjuna,Italian,1,93.33333333333333,4.5,800.0,0.6820251913462693,0.0033425851314650666
"Anjuna Beach, Anjuna",Continental,1,336.2,3.5,1500.0,0.6790788930482318,0.012040469155698808
"Anjuna Beach, Anjuna",Goan,1,336.2,3.5,1500.0,0.6790788930482318,0.012040469155698808
"Anjuna Beach, Anjuna",Italian,1,336.2,3.5,1500.0,0.6790788930482318,0.012040469155698808
"Anjuna Beach, Anjuna",North Indian,1,336.2,3.5,1500.0,0.6790788930482318,0.012040469155698808
"Anjuna Beach, Anjuna",Seafood,1,336.2,3.5,1500.0,0.6790788930482318,0.012040469155698808
Anna Nagar East,Arabian,1,173.0,3.8,800.0,0.6534803379005071,0.006195720297251321
Anna Nagar East,Cafe,1,376.0,4.4,750.0,0.870062627492375,0.01346584295818784
Anna Nagar East,Chinese,1,173.0,3.8,800.0,0.6534803379005071,0.006195720297251321
Anna Nagar East,Continental,1,376.0,4.4,750.0,0.870062627492375,0.01346584295818784
Anna Nagar East,Desserts,1,376.0,4.4,750.0,0.870062627492375,0.01346584295818784
Anna Nagar East,Italian,1,376.0,4.4,750.0,0.870062627492375,0.01346584295818784
Anna Nagar East,North Indian,1,173.0,3.8,800.0,0.6534803379005071,0.006195720297251321
"Ansal Plaza Mall, Greater Noida",Cafe,3,102.5,3.233333333333333,516.6666666666666,0.37503203869368834,0.0036708747425911003
"Ansal Plaza Mall, Greater Noida",Chinese,2,10.5,3.0,650.0,0.20934403160307463,0.00037604082728982005
"Ansal Plaza Mall, Greater Noida",Continental,1,1.0,0.0,600.0,0.0,3.581341212284e-05
"Ansal Plaza Mall, Greater Noida",Italian,1,1.0,0.0,600.0,0.0,3.581341212284e-05
"Ansal Plaza Mall, Greater Noida",North Indian,2,4.0,1.45,700.0,0.06667671351512701,0.00014325364849136
"Ansal Plaza Mall, Khel Gaon Marg",Asian,2,29.333333333333332,3.7,1550.0,0.36072327731543824,0.0010505267556033067
"Ansal Plaza Mall, Khel Gaon Marg",Burger,1,24.0,3.4,500.0,0.364805926818396,0.0008595218909481601
"Ansal Plaza Mall, Khel Gaon Marg",Continental,3,291.08333333333337,3.7999999999999994,1500.0,0.5393187192196656,0.010424687378756679
"Ansal Plaza Mall, Khel Gaon Marg",Fast Food,2,41.0,3.3,650.0,0.3524088497238604,0.00146834989703644
"Ansal Plaza Mall, Khel Gaon Marg",Indonesian,1,38.5,4.4,1800.0,0.5391907652130379,0.0013788163667293402
"Ansal Plaza Mall, Khel Gaon Marg",Italian,2,113.75,3.65,1100.0,0.4946016813895254,0.004073775628973051
"Ansal Plaza Mall, Khel Gaon Marg",Japanese,2,52.5,3.8,2000.0,0.4320797224236415,0.0018802041364491002
"Ansal Plaza Mall, Khel Gaon Marg",Korean,1,29.5,3.6,2500.0,0.4101272020336039,0.00105649565762378
"Ansal Plaza Mall, Khel Gaon Marg",Malaysian,1,38.5,4.4,1800.0,0.5391907652130379,0.0013788163667293402
"Ansal Plaza Mall, Khel Gaon Marg",Mughlai,1,96.75,4.1,1400.0,0.6262631371782815,0.00346494762288477
"Ansal Plaza Mall, Khel Gaon Marg",North Indian,2,103.08333333333333,3.75,1500.0,0.4976991278933119,0.0036917658996627567
"Ansal Plaza Mall, Khel Gaon Marg",Pizza,1,17.0,3.2,800.0,0.30830632084225756,0.00060882800608828
"Ansal Plaza Mall, Palam Vihar",Bakery,1,4.0,3.0,250.0,0.16094379124341002,0.00014325364849136
"Ansal Plaza Mall, Palam Vihar",Chinese,1,10.0,3.0,200.0,0.23978952727983704,0.0003581341212284
"Ansal Plaza Mall, Palam Vihar",Fast Food,1,2.0,0.0,100.0,0.0,7.162682424568e-05
"Ansal Plaza Mall, Palam Vihar",Ice Cream,1,5.0,3.0,200.0,0.17917594692280547,0.0001790670606142
Arambol,French,1,151.0,4.6,800.0,0.7703283465297623,0.00540782523054884
Arambol,Seafood,1,151.0,4.6,800.0,0.7703283465297623,0.00540782523054884
Ardee City,Cafe,1,2.0,0.0,600.0,0.0,7.162682424568e-05
Ardee City,Chinese,8,21.166666666666668,0.375,506.25,0.01787647880188672,0.0007580505566001135
Ardee City,Desserts,1,2.0,3.1,500.0,0.113523269829038,7.162682424568e-05
Ardee City,Fast Food,4,5.333333333333334,0.725,375.0,0.029738318902473106,0.0001910048646551467
Ardee City,Japanese,1,19.0,3.0,1200.0,0.2995732273553991,0.00068045483033396
Ardee City,Mithai,1,0.0,0.0,100.0,0.0,0.0
Ardee City,Mughlai,2,0.0,0.0,625.0,0.0,0.0
Ardee City,North Indian,11,2.1666666666666665,0.0,363.6363636363636,0.0,7.759572626615333e-05
Ardee City,Pizza,1,2.0,3.1,500.0,0.113523269829038,7.162682424568e-05
Ardee City,Raw Meats,2,3.0,1.45,425.0,0.05743219496068118,0.00010744023636852001
Ardee City,Seafood,1,0.0,0.0,800.0,0.0,0.0
Ardee City,South Indian,3,0.8333333333333333,0.0,416.6666666666667,0.0,2.9844510102366665e-05
Ardee City,Street Food,1,0.5,0.0,300.0,0.0,1.790670606142e-05
Ardee City,Thai,1,19.0,3.0,1200.0,0.2995732273553991,0.00068045483033396
Arera Colony,Cafe,2,80.0,3.3499999999999996,400.0,0.4206115619472191,0.0028650729698272
Arera Colony,Chinese,2,80.0,3.5999999999999996,450.0,0.4520004844805937,0.0028650729698272
Arera Colony,Fast Food,2,650.0,4.550000000000001,375.0,0.8422062534871141,0.023278717879846002
Arera Colony,North Indian,2,80.0,3.5999999999999996,450.0,0.4520004844805937,0.0028650729698272
Arya Nagar,Chinese,1,74.0,3.3,550.0,0.4749236924889941,0.0026501924970901603
Arya Nagar,Fast Food,1,74.0,3.3,550.0,0.4749236924889941,0.0026501924970901603
Asaf Ali Road,Beverages,1,3.5,3.1,350.0,0.155421331000215,0.00012534694242994
Asaf Ali Road,Fast Food,3,9.5,2.033333333333333,366.6666666666667,0.11952824223914343,0.00034022741516698
Asaf Ali Road,Pizza,1,5.0,3.0,500.0,0.17917594692280547,0.0001790670606142
Ashok Nagar,Asian,1,17.0,3.3,800.0,0.31794089336857806,0.00060882800608828
Ashok Nagar,Chinese,1,210.25,4.2,850.0,0.7494259172732197,0.00752976989882711
Ashok Nagar,Continental,2,21.8,3.65,900.0,0.32607645589301265,0.000780732384277912
Ashok Nagar,Finger Food,1,4.8,4.0,1000.0,0.23438105567364984,0.000171904378189632
Ashok Nagar,Italian,1,4.8,4.0,1000.0,0.23438105567364984,0.000171904378189632
Ashok Nagar,Mediterranean,1,4.8,4.0,1000.0,0.23438105567364984,0.000171904378189632
Ashok Nagar,Mughlai,1,210.25,4.2,850.0,0.7494259172732197,0.00752976989882711
Ashok Nagar,North Indian,4,329.05,3.85,762.5,0.4961575557515312,0.011784403259020504
Ashok Nagar,South Indian,1,210.25,4.2,850.0,0.7494259172732197,0.00752976989882711
Ashok Vihar Phase 1,Bakery,6,98.25,2.75,291.6666666666667,0.229882095978365,0.0035186677410690304
Ashok Vihar Phase 1,Beverages,1,3.0,0.0,400.0,0.0,0.00010744023636852001
Ashok Vihar Phase 1,Chinese,16,173.15,1.9375,496.875,0.09521275410784068,0.006201092309069746
Ashok Vihar Phase 1,Desserts,3,52.75,2.266666666666667,300.0,0.2257794744637738,0.00188915748947981
Ashok Vihar Phase 1,Fast Food,13,154.48333333333335,1.9384615384615385,342.3076923076923,0.1086946763482216,0.005532575282776734
Ashok Vihar Phase 1,Ice Cream,1,0.0,0.0,250.0,0.0,0.0
Ashok Vihar Phase 1,Mithai,4,37.4,1.2999999999999998,212.5,0.1053883266104841,0.001339421613394216
Ashok Vihar Phase 1,Mughlai,5,98.5,1.9,570.0,0.1748059904782528,0.00352762109409974
Ashok Vihar Phase 1,North Indian,15,191.73333333333335,2.0533333333333332,536.6666666666666,0.10803218150677026,0.0068666248843525235
Ashok Vihar Phase 1,Raw Meats,3,7.833333333333333,1.1333333333333333,283.3333333333333,0.06172508592251523,0.00028053839496224665
Ashok Vihar Phase 1,South Indian,1,20.4,2.8,500.0,0.2859164860559285,0.000730593607305936
Ashok Vihar Phase 1,Street Food,3,146.5,2.0666666666666664,183.33333333333334,0.2580144557486268,0.00524666487599606
Ashok Vihar Phase 2,Chinese,10,758.8333333333334,3.28,910.0,0.2900875344537609,0.02717641089921509
Ashok Vihar Phase 2,Continental,1,43.25,3.9,1800.0,0.492681198289012,0.0015489300743128302
